gameId,gameName,date,teamA_code,teamB_code,period,timeRemaining,scoreA,scoreB,orgId,teamCode,personId,firstName,lastName,uniformNumber,actionCode,actionText,made,pts,shotType,x,y
130879,30373-A-1,,USA,ARG,Q4,2:40,77,52,14,ARG,409023,Joaquin,Celiz,9,FT,1st free throw missed,0,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,2:40,77,52,154,USA,416460,Ethan,Taylor,15,FT,1st of 2 free throws missed,0,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,2:40,78,52,154,USA,416460,Ethan,Taylor,15,FT,2nd of 2 free throws made,1,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,2:28,78,54,14,ARG,408857,Joaquin,Caumo,10,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,123,30
130879,30373-A-1,,USA,ARG,Q4,2:16,80,54,154,USA,416453,Malachi,Jordan,5,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,163,32
130879,30373-A-1,,USA,ARG,Q4,1:51,80,54,154,USA,416519,Jasiah,Jervis,9,P2,"2PtsFG under the basket, points after turnover, reverse lay-up missed",0,2,2PT,157,40
130879,30373-A-1,,USA,ARG,Q4,1:45,82,54,154,USA,410530,Darius,Wabbington,13,P2,"2PtsFG under the basket, points from second chance + after turnover, pullup jump shot made",1,2,2PT,153,37
130879,30373-A-1,,USA,ARG,Q4,1:40,83,54,154,USA,410530,Darius,Wabbington,13,FT,1st of 1 free throw made,1,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,1:31,83,56,14,ARG,409023,Joaquin,Celiz,9,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,151,33
130879,30373-A-1,,USA,ARG,Q4,1:10,85,56,154,USA,410530,Darius,Wabbington,13,P2,"2PtsFG under the basket, points after turnover, layup made",1,2,2PT,152,32
130879,30373-A-1,,USA,ARG,Q4,0:54,86,56,154,USA,410526,Davion,Thompson,6,FT,Free throw made 1 of 2,1,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,0:54,87,56,154,USA,410526,Davion,Thompson,6,FT,Free throw made 2 of 2,1,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,0:33,87,56,14,ARG,409023,Joaquin,Celiz,9,P3,3pt jump shot missed,0,3,3PT,73,163
130879,30373-A-1,,USA,ARG,Q4,0:24,87,56,154,USA,416447,Demarcus,Henry,14,P3,3pt jump shot missed,0,3,3PT,4,43
130879,30373-A-1,,USA,ARG,Q4,0:18,87,58,14,ARG,408871,Manuel,Hernandez,4,P2,"2PtsFG under the basket, fast break, layup made",1,2,2PT,159,31
130879,30373-A-1,,USA,ARG,Q4,0:07,88,58,154,USA,416453,Malachi,Jordan,5,FT,1st of 2 free throws made,1,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,0:07,88,58,154,USA,416453,Malachi,Jordan,5,FT,2nd of 2 free throws missed,0,1,FT,0,0
130879,30373-A-1,,USA,ARG,Q4,0:01,88,58,14,ARG,408871,Manuel,Hernandez,4,P3,3pt jump shot missed,0,3,3PT,275,28
130877,30373-A-2,,BRA,MEX,Q1,9:55,2,0,27,BRA,330039,Joao,Neves,14,P2,"2PtsFG under the basket, fast break, layup made",1,2,2PT,151,35
130877,30373-A-2,,BRA,MEX,Q1,9:37,2,0,104,MEX,369235,Adrien,Porras,12,P2,2pt fadeaway jump shot missed,0,2,2PT,214,38
130877,30373-A-2,,BRA,MEX,Q1,9:28,5,0,27,BRA,330047,Pedro,Souza,11,P3,3pt jump shot made,1,3,3PT,7,32
130877,30373-A-2,,BRA,MEX,Q1,9:12,5,0,104,MEX,377100,Ayrton,Vallejo,24,P3,3pt jump shot missed,0,3,3PT,14,84
130877,30373-A-2,,BRA,MEX,Q1,8:45,5,2,104,MEX,369235,Adrien,Porras,12,P2,"2PtsFG under the basket, points after turnover, layup made",1,2,2PT,138,37
130877,30373-A-2,,BRA,MEX,Q1,8:30,5,2,27,BRA,330047,Pedro,Souza,11,P2,2pt driving layup missed,0,2,2PT,127,49
130877,30373-A-2,,BRA,MEX,Q1,8:17,5,2,27,BRA,393861,Michael,Pereira,15,P2,2pt hook shot missed,0,2,2PT,145,50
130877,30373-A-2,,BRA,MEX,Q1,8:13,7,2,27,BRA,405101,Pietro,Melo,10,P2,"2PtsFG under the basket, layup made",1,2,2PT,136,40
130877,30373-A-2,,BRA,MEX,Q1,8:03,7,4,104,MEX,377234,Yair,Olano,10,P2,"2PtsFG under the basket, layup made",1,2,2PT,144,34
130877,30373-A-2,,BRA,MEX,Q1,7:49,7,4,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot from center missed,0,3,3PT,119,180
130877,30373-A-2,,BRA,MEX,Q1,7:37,8,4,27,BRA,330047,Pedro,Souza,11,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,7:37,8,4,27,BRA,330047,Pedro,Souza,11,FT,2nd of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,7:29,8,4,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot missed,0,3,3PT,20,120
130877,30373-A-2,,BRA,MEX,Q1,7:21,10,4,27,BRA,330039,Joao,Neves,14,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,152,30
130877,30373-A-2,,BRA,MEX,Q1,7:02,10,4,104,MEX,377234,Yair,Olano,10,P2,2pt jump shot missed,0,2,2PT,182,104
130877,30373-A-2,,BRA,MEX,Q1,6:47,10,4,27,BRA,331414,Isaiah,Santos,7,P3,3pt jump shot missed,0,3,3PT,269,43
130877,30373-A-2,,BRA,MEX,Q1,6:32,10,4,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot missed,0,3,3PT,188,164
130877,30373-A-2,,BRA,MEX,Q1,6:21,10,6,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG inside center, jump shot made",1,2,2PT,146,113
130877,30373-A-2,,BRA,MEX,Q1,6:04,10,6,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,205,161
130877,30373-A-2,,BRA,MEX,Q1,5:57,13,6,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot made,1,3,3PT,40,116
130877,30373-A-2,,BRA,MEX,Q1,5:37,15,6,27,BRA,330039,Joao,Neves,14,P2,"2PtsFG under the basket, points from fastbreak + after turnover, dunk made",1,2,2PT,139,29
130877,30373-A-2,,BRA,MEX,Q1,5:21,15,6,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG inside right wing, jump shot missed",0,2,2PT,222,38
130877,30373-A-2,,BRA,MEX,Q1,5:14,15,6,27,BRA,416911,Nicolas,Cunha,3,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,157,23
130877,30373-A-2,,BRA,MEX,Q1,5:08,17,6,27,BRA,393861,Michael,Pereira,15,P2,2PtsFG under the basket made,1,2,2PT,140,31
130877,30373-A-2,,BRA,MEX,Q1,4:45,17,6,27,BRA,416911,Nicolas,Cunha,3,P3,3pt jump shot missed,0,3,3PT,49,132
130877,30373-A-2,,BRA,MEX,Q1,4:45,17,6,27,BRA,383772,Bruno,Solano,12,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,4:45,17,6,27,BRA,383772,Bruno,Solano,12,FT,2nd of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,4:38,17,6,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG under the basket, turnaround jump shot missed",0,2,2PT,147,45
130877,30373-A-2,,BRA,MEX,Q1,4:34,19,6,27,BRA,416911,Nicolas,Cunha,3,P2,"2PtsFG under the basket, fast break, layup made",1,2,2PT,134,32
130877,30373-A-2,,BRA,MEX,Q1,4:09,19,6,104,MEX,417036,Emiliano,Bernal,21,P3,3pt jump shot missed,0,3,3PT,224,148
130877,30373-A-2,,BRA,MEX,Q1,4:02,19,6,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,148,35
130877,30373-A-2,,BRA,MEX,Q1,3:44,19,6,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot missed,0,3,3PT,239,146
130877,30373-A-2,,BRA,MEX,Q1,3:32,19,6,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot missed,0,3,3PT,61,157
130877,30373-A-2,,BRA,MEX,Q1,3:28,19,6,27,BRA,416911,Nicolas,Cunha,3,P2,"2PtsFG under the basket, floating jump shot missed",0,2,2PT,147,43
130877,30373-A-2,,BRA,MEX,Q1,3:18,19,8,104,MEX,377100,Ayrton,Vallejo,24,P2,"2PtsFG under the basket, layup made",1,2,2PT,138,28
130877,30373-A-2,,BRA,MEX,Q1,2:45,19,8,104,MEX,377100,Ayrton,Vallejo,24,P3,3pt jump shot missed,0,3,3PT,62,146
130877,30373-A-2,,BRA,MEX,Q1,2:28,19,10,104,MEX,416258,Cisco,Muñoz,0,P2,"2PtsFG under the basket, points from fastbreak + after turnover, driving layup made",1,2,2PT,144,41
130877,30373-A-2,,BRA,MEX,Q1,2:14,21,10,27,BRA,383772,Bruno,Solano,12,P2,"2PtsFG under the basket, turnaround jump shot made",1,2,2PT,135,27
130877,30373-A-2,,BRA,MEX,Q1,1:49,21,10,27,BRA,405082,Caio,Mathias,2,P3,3pt jump shot missed,0,3,3PT,9,39
130877,30373-A-2,,BRA,MEX,Q1,1:49,22,10,27,BRA,375131,Lucas,Moro,8,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,1:49,23,10,27,BRA,375131,Lucas,Moro,8,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,1:33,23,13,104,MEX,377100,Ayrton,Vallejo,24,P3,3pt jump shot made,1,3,3PT,233,146
130877,30373-A-2,,BRA,MEX,Q1,1:11,23,13,27,BRA,416911,Nicolas,Cunha,3,P3,3pt jump shot from center missed,0,3,3PT,186,170
130877,30373-A-2,,BRA,MEX,Q1,0:54,23,13,104,MEX,416258,Cisco,Muñoz,0,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,143,45
130877,30373-A-2,,BRA,MEX,Q1,0:52,23,13,27,BRA,393068,Fernando,Varallo,4,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,0:52,24,13,27,BRA,393068,Fernando,Varallo,4,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,0:35,24,15,104,MEX,417035,Elias,Ramos,14,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,143,29
130877,30373-A-2,,BRA,MEX,Q1,0:14,27,15,27,BRA,375131,Lucas,Moro,8,P3,3pt jump shot made,1,3,3PT,6,27
130877,30373-A-2,,BRA,MEX,Q1,0:03,27,15,104,MEX,417035,Elias,Ramos,14,P2,"2PtsFG inside center, jump shot missed",0,2,2PT,121,112
130877,30373-A-2,,BRA,MEX,Q1,0:01,27,16,104,MEX,416257,Isaiah,Barnes,25,FT,Free throw made 1 of 3,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,0:01,27,16,104,MEX,416257,Isaiah,Barnes,25,FT,Free throw missed 2 of 3,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q1,0:01,27,17,104,MEX,416257,Isaiah,Barnes,25,FT,Free throw made 3 of 3,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,9:46,27,17,104,MEX,416257,Isaiah,Barnes,25,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,9:46,27,18,104,MEX,416257,Isaiah,Barnes,25,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,9:11,27,18,104,MEX,417035,Elias,Ramos,14,P3,3pt step back jump shot missed,0,3,3PT,114,172
130877,30373-A-2,,BRA,MEX,Q2,8:52,27,18,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,276,58
130877,30373-A-2,,BRA,MEX,Q2,8:34,27,18,104,MEX,416258,Cisco,Muñoz,0,P3,3pt jump shot from center missed,0,3,3PT,172,165
130877,30373-A-2,,BRA,MEX,Q2,8:18,29,18,27,BRA,330047,Pedro,Souza,11,P2,"2PtsFG inside center, jump shot made",1,2,2PT,118,111
130877,30373-A-2,,BRA,MEX,Q2,8:09,29,21,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot made,1,3,3PT,210,174
130877,30373-A-2,,BRA,MEX,Q2,7:39,29,21,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot missed,0,3,3PT,186,163
130877,30373-A-2,,BRA,MEX,Q2,7:19,29,21,27,BRA,405101,Pietro,Melo,10,P2,"2PtsFG under the basket, floating jump shot missed",0,2,2PT,141,40
130877,30373-A-2,,BRA,MEX,Q2,7:00,29,21,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot missed,0,3,3PT,221,152
130877,30373-A-2,,BRA,MEX,Q2,6:54,29,21,27,BRA,330047,Pedro,Souza,11,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,6:54,30,21,27,BRA,330047,Pedro,Souza,11,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,6:36,30,21,104,MEX,369235,Adrien,Porras,12,P2,"2PtsFG under the basket, layup missed",0,2,2PT,125,42
130877,30373-A-2,,BRA,MEX,Q2,6:28,30,23,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, points from fastbreak + after turnover, floating jump shot made",1,2,2PT,142,42
130877,30373-A-2,,BRA,MEX,Q2,6:13,30,23,27,BRA,331414,Isaiah,Santos,7,P3,3pt jump shot missed,0,3,3PT,12,83
130877,30373-A-2,,BRA,MEX,Q2,5:58,30,23,104,MEX,369235,Adrien,Porras,12,P3,3pt jump shot missed,0,3,3PT,31,124
130877,30373-A-2,,BRA,MEX,Q2,5:40,32,23,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, points from fastbreak + after turnover, driving layup made",1,2,2PT,145,28
130877,30373-A-2,,BRA,MEX,Q2,5:22,32,23,104,MEX,416258,Cisco,Muñoz,0,P2,"2PtsFG inside center, jump shot missed",0,2,2PT,147,127
130877,30373-A-2,,BRA,MEX,Q2,5:11,32,23,27,BRA,330047,Pedro,Souza,11,P2,"2PtsFG under the basket, floating jump shot missed",0,2,2PT,133,35
130877,30373-A-2,,BRA,MEX,Q2,4:57,32,25,104,MEX,377100,Ayrton,Vallejo,24,P2,"2PtsFG under the basket, reverse lay-up made",1,2,2PT,127,34
130877,30373-A-2,,BRA,MEX,Q2,4:46,32,25,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,5,36
130877,30373-A-2,,BRA,MEX,Q2,4:41,34,25,27,BRA,331414,Isaiah,Santos,7,P2,2PtsFG under the basket made,1,2,2PT,140,31
130877,30373-A-2,,BRA,MEX,Q2,4:22,34,25,27,BRA,330047,Pedro,Souza,11,P3,3pt jump shot missed,0,3,3PT,236,142
130877,30373-A-2,,BRA,MEX,Q2,4:13,34,25,27,BRA,393861,Michael,Pereira,15,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,4:13,34,25,27,BRA,393861,Michael,Pereira,15,FT,2nd of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,4:11,34,25,27,BRA,330047,Pedro,Souza,11,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,4:11,35,25,27,BRA,330047,Pedro,Souza,11,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,4:02,35,27,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,142,34
130877,30373-A-2,,BRA,MEX,Q2,4:02,35,28,104,MEX,416257,Isaiah,Barnes,25,FT,1st free throw made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,3:45,35,28,27,BRA,330047,Pedro,Souza,11,P3,3pt jump shot missed,0,3,3PT,269,45
130877,30373-A-2,,BRA,MEX,Q2,3:34,35,30,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,138,32
130877,30373-A-2,,BRA,MEX,Q2,3:18,37,30,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,145,31
130877,30373-A-2,,BRA,MEX,Q2,3:18,38,30,27,BRA,331414,Isaiah,Santos,7,FT,1st free throw made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,3:02,38,30,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,143,38
130877,30373-A-2,,BRA,MEX,Q2,2:59,38,30,104,MEX,416181,Andre,Alvarez,6,P2,"2PtsFG under the basket, jump shot missed",0,2,2PT,128,38
130877,30373-A-2,,BRA,MEX,Q2,2:46,38,30,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,77,155
130877,30373-A-2,,BRA,MEX,Q2,2:42,38,30,27,BRA,393068,Fernando,Varallo,4,P2,"2PtsFG under the basket, jump shot missed",0,2,2PT,147,39
130877,30373-A-2,,BRA,MEX,Q2,2:35,38,30,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,134,41
130877,30373-A-2,,BRA,MEX,Q2,2:32,38,32,104,MEX,416257,Isaiah,Barnes,25,P2,2PtsFG under the basket made,1,2,2PT,140,31
130877,30373-A-2,,BRA,MEX,Q2,2:21,38,32,27,BRA,331414,Isaiah,Santos,7,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,2:21,39,32,27,BRA,331414,Isaiah,Santos,7,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,2:05,39,32,104,MEX,416257,Isaiah,Barnes,25,P3,3pt jump shot from center missed,0,3,3PT,168,184
130877,30373-A-2,,BRA,MEX,Q2,2:01,39,34,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, layup made",1,2,2PT,139,32
130877,30373-A-2,,BRA,MEX,Q2,1:44,39,34,27,BRA,416911,Nicolas,Cunha,3,P3,3pt jump shot missed,0,3,3PT,6,39
130877,30373-A-2,,BRA,MEX,Q2,1:27,39,34,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG inside center, jump shot missed",0,2,2PT,189,113
130877,30373-A-2,,BRA,MEX,Q2,1:18,41,34,27,BRA,393068,Fernando,Varallo,4,P2,"2PtsFG under the basket, dunk made",1,2,2PT,141,36
130877,30373-A-2,,BRA,MEX,Q2,1:03,41,34,104,MEX,416129,Juan,Escalante,5,P2,"2PtsFG inside center, jump shot missed",0,2,2PT,139,138
130877,30373-A-2,,BRA,MEX,Q2,0:42,41,34,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, points after turnover, driving layup missed",0,2,2PT,141,34
130877,30373-A-2,,BRA,MEX,Q2,0:41,41,36,104,MEX,416257,Isaiah,Barnes,25,P2,"2PtsFG under the basket, points from second chance + fastbreak + after turnover, layup made",1,2,2PT,130,29
130877,30373-A-2,,BRA,MEX,Q2,0:28,41,36,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot missed,0,3,3PT,50,148
130877,30373-A-2,,BRA,MEX,Q2,0:16,41,36,27,BRA,405101,Pietro,Melo,10,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,0:16,42,36,27,BRA,405101,Pietro,Melo,10,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q2,0:02,42,36,104,MEX,417033,Pedro,Villanueva,9,P2,2pt jump shot missed,0,2,2PT,115,86
130877,30373-A-2,,BRA,MEX,Q3,9:45,42,36,27,BRA,393861,Michael,Pereira,15,P2,"2PtsFG under the basket, hook shot missed",0,2,2PT,144,26
130877,30373-A-2,,BRA,MEX,Q3,9:36,42,38,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG under the basket, layup made",1,2,2PT,136,34
130877,30373-A-2,,BRA,MEX,Q3,9:24,45,38,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot made,1,3,3PT,272,29
130877,30373-A-2,,BRA,MEX,Q3,9:02,45,40,104,MEX,416258,Cisco,Muñoz,0,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,156,28
130877,30373-A-2,,BRA,MEX,Q3,9:01,45,40,104,MEX,416258,Cisco,Muñoz,0,FT,1st free throw missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,8:43,45,40,27,BRA,405101,Pietro,Melo,10,P2,"2PtsFG under the basket, floating jump shot missed",0,2,2PT,135,25
130877,30373-A-2,,BRA,MEX,Q3,8:22,45,40,104,MEX,416258,Cisco,Muñoz,0,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,149,23
130877,30373-A-2,,BRA,MEX,Q3,8:10,47,40,27,BRA,330047,Pedro,Souza,11,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,134,39
130877,30373-A-2,,BRA,MEX,Q3,7:57,47,40,104,MEX,417033,Pedro,Villanueva,9,P2,"2PtsFG under the basket, floating jump shot missed",0,2,2PT,142,41
130877,30373-A-2,,BRA,MEX,Q3,7:48,47,40,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot missed,0,3,3PT,11,64
130877,30373-A-2,,BRA,MEX,Q3,7:45,49,40,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, layup made",1,2,2PT,141,37
130877,30373-A-2,,BRA,MEX,Q3,7:25,49,40,104,MEX,416258,Cisco,Muñoz,0,P3,3pt jump shot missed,0,3,3PT,55,145
130877,30373-A-2,,BRA,MEX,Q3,7:18,51,40,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG under the basket, fast break, reverse lay-up made",1,2,2PT,128,34
130877,30373-A-2,,BRA,MEX,Q3,6:59,51,40,27,BRA,331414,Isaiah,Santos,7,P3,3pt jump shot missed,0,3,3PT,17,87
130877,30373-A-2,,BRA,MEX,Q3,6:46,51,40,104,MEX,415754,Maximo,Felix,7,P2,layup missed,0,2,2PT,165,44
130877,30373-A-2,,BRA,MEX,Q3,6:42,51,42,104,MEX,377100,Ayrton,Vallejo,24,P2,"2PtsFG under the basket, layup made",1,2,2PT,139,28
130877,30373-A-2,,BRA,MEX,Q3,6:23,54,42,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot made,1,3,3PT,68,159
130877,30373-A-2,,BRA,MEX,Q3,5:59,54,42,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,220,163
130877,30373-A-2,,BRA,MEX,Q3,5:53,54,42,104,MEX,416257,Isaiah,Barnes,25,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,5:53,54,43,104,MEX,416257,Isaiah,Barnes,25,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,5:37,57,43,27,BRA,330047,Pedro,Souza,11,P3,"3PtsFG outside center, points from fastbreak + after turnover, jump shot made",1,3,3PT,108,165
130877,30373-A-2,,BRA,MEX,Q3,5:15,57,43,104,MEX,417035,Elias,Ramos,14,P3,3pt jump shot from center missed,0,3,3PT,157,170
130877,30373-A-2,,BRA,MEX,Q3,4:46,60,43,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot made,1,3,3PT,218,142
130877,30373-A-2,,BRA,MEX,Q3,4:33,60,45,104,MEX,416257,Isaiah,Barnes,25,P2,2pt jump shot made,1,2,2PT,61,33
130877,30373-A-2,,BRA,MEX,Q3,4:14,60,45,27,BRA,331414,Isaiah,Santos,7,P2,"2PtsFG inside left, jump shot missed",0,2,2PT,92,91
130877,30373-A-2,,BRA,MEX,Q3,4:12,60,45,104,MEX,377100,Ayrton,Vallejo,24,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,4:12,60,46,104,MEX,377100,Ayrton,Vallejo,24,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,3:53,60,46,27,BRA,330039,Joao,Neves,14,P3,3pt jump shot missed,0,3,3PT,238,149
130877,30373-A-2,,BRA,MEX,Q3,3:42,60,46,104,MEX,416129,Juan,Escalante,5,P2,2pt step back jump shot missed,0,2,2PT,52,56
130877,30373-A-2,,BRA,MEX,Q3,3:32,60,46,27,BRA,383772,Bruno,Solano,12,FT,1st of 2 free throws missed,0,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,3:32,61,46,27,BRA,383772,Bruno,Solano,12,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,3:13,63,46,27,BRA,330039,Joao,Neves,14,P2,"2PtsFG under the basket, points from fastbreak + after turnover, driving layup made",1,2,2PT,137,29
130877,30373-A-2,,BRA,MEX,Q3,2:55,65,46,27,BRA,383772,Bruno,Solano,12,P2,"2PtsFG under the basket, points from fastbreak + after turnover, layup made",1,2,2PT,140,34
130877,30373-A-2,,BRA,MEX,Q3,2:19,65,46,27,BRA,405101,Pietro,Melo,10,P3,3pt jump shot missed,0,3,3PT,229,139
130877,30373-A-2,,BRA,MEX,Q3,2:19,67,46,27,BRA,375131,Lucas,Moro,8,P2,"2PtsFG under the basket, points from second chance + after turnover, layup made",1,2,2PT,128,34
130877,30373-A-2,,BRA,MEX,Q3,2:19,68,46,27,BRA,375131,Lucas,Moro,8,FT,1st of 1 free throw made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,2:01,70,46,27,BRA,383772,Bruno,Solano,12,P2,"2PtsFG under the basket, points from fastbreak + after turnover, driving layup made",1,2,2PT,136,32
130877,30373-A-2,,BRA,MEX,Q3,1:46,70,46,104,MEX,416264,Miguel,Ayala,8,P3,3pt jump shot missed,0,3,3PT,9,43
130877,30373-A-2,,BRA,MEX,Q3,1:30,73,46,27,BRA,375131,Lucas,Moro,8,P3,3pt jump shot from center made,1,3,3PT,153,168
130877,30373-A-2,,BRA,MEX,Q3,1:05,73,48,104,MEX,369235,Adrien,Porras,12,P2,2pt fadeaway jump shot made,1,2,2PT,168,49
130877,30373-A-2,,BRA,MEX,Q3,0:52,73,50,104,MEX,416264,Miguel,Ayala,8,P2,"2PtsFG under the basket, points from fastbreak + after turnover, driving layup made",1,2,2PT,141,44
130877,30373-A-2,,BRA,MEX,Q3,0:41,74,50,27,BRA,416911,Nicolas,Cunha,3,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,0:41,75,50,27,BRA,416911,Nicolas,Cunha,3,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,0:24,75,50,104,MEX,369235,Adrien,Porras,12,P2,"2PtsFG inside right, jump shot missed",0,2,2PT,230,65
130877,30373-A-2,,BRA,MEX,Q3,0:16,75,50,27,BRA,375131,Lucas,Moro,8,P2,"2PtsFG under the basket, driving layup missed",0,2,2PT,138,37
130877,30373-A-2,,BRA,MEX,Q3,0:15,76,50,27,BRA,384600,Henry,Alves,16,FT,1st of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,0:15,77,50,27,BRA,384600,Henry,Alves,16,FT,2nd of 2 free throws made,1,1,FT,0,0
130877,30373-A-2,,BRA,MEX,Q3,0:01,77,50,104,MEX,416264,Miguel,Ayala,8,P3,3pt jump shot missed,0,3,3PT,151,180
